基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
招商兴福混合C,003862,3.53亿元（2019-12-31）,2.69%,6.47%,8.32%,12.76%,11.92%,13.23%,张韵,2年又223天,9.45%,4年又151天
中金衡盈混合A,007421,1.76亿元（2019-12-31）,4.07%,3.97%,3.39%,--,--,4.63%,陈诗昆,260天,4.63%,1年又77天
中金衡盈混合C,007422,0.10亿元（2019-12-31）,4.02%,3.84%,3.08%,--,--,4.25%,陈诗昆,260天,4.25%,1年又77天
中庚价值领航混合,006551,33.51亿元（2019-12-31）,9.31%,18.31%,12.34%,22.29%,--,45.78%,丘栋荣,1年又79天,45.78%,4年又304天
景顺长城泰和回报混合C,001507,0.05亿元（2019-12-31）,0.49%,1.22%,1.97%,5.71%,17.98%,22.53%,万梦,3年又135天,18.10%,4年又248天
中加紫金灵活配置混合C,005374,0.12亿元（2019-12-31）,9.78%,16.24%,15.24%,13.62%,--,6.77%,许飞虎,136天,16.46%,1年又304天
银华国企改革混合发起式,005533,0.14亿元（2019-12-31）,4.23%,19.78%,26.21%,32.15%,--,51.81%,焦巍,68天,15.34%,4年又200天
海富通新内需混合A,519130,1.46亿元（2019-12-31）,2.81%,4.28%,5.70%,10.62%,20.06%,74.45%,张靖爽/杜晓海,65天,2.22%,3年又229天/3年又259天
银华通利混合A,003062,3.62亿元（2019-12-31）,2.81%,4.33%,5.22%,10.26%,18.91%,18.24%,吴文明,1年又234天,12.47%,2年又358天
前海开源恒泽混合C,002691,0.18亿元（2019-12-31）,1.47%,1.63%,1.75%,2.08%,8.29%,8.72%,刘静/丁骏,3年又236天,8.72%,9年又133天/11年又91天
光大永鑫混合A,003105,1.29亿元（2019-12-31）,2.83%,3.88%,4.75%,6.93%,275.48%,275.10%,翟云飞/陈栋/魏丽,219天,6.03%,4年又33天/4年又329天/3年又308天
长安产业精选混合C,002071,0.45亿元（2019-12-31）,6.40%,7.43%,9.45%,21.23%,37.01%,36.62%,顾晓飞,1年又57天,31.49%,4年又262天
华夏新锦汇混合A,004048,4.72亿元（2019-12-31）,1.83%,3.52%,5.11%,6.75%,--,19.21%,陈伟彦/何家琪,61天,1.46%,4年又110天/3年又184天
诺德策略精选,007152,2.97亿元（2019-12-31）,4.04%,9.51%,11.38%,--,--,13.40%,郭纪亭/郝旭东,164天,12.39%,164天/4年又241天
东方红配置精选混合C,005975,0.87亿元（2019-12-31）,2.82%,5.37%,5.30%,7.33%,--,14.06%,徐觅/孔令超,1年又291天,14.06%,3年又77天/3年又215天
光大永鑫混合C,003106,1.63亿元（2019-12-31）,2.81%,3.85%,4.70%,6.81%,275.33%,274.58%,翟云飞/陈栋/魏丽,219天,5.94%,4年又33天/4年又329天/3年又308天
长安产业精选混合A,000496,0.13亿元（2019-12-31）,6.44%,7.57%,9.74%,22.21%,39.86%,71.49%,顾晓飞,1年又57天,32.64%,4年又262天
上投摩根安通回报混合C,004362,0.00亿元（2019-12-31）,1.20%,5.63%,8.13%,10.72%,--,19.00%,施虓文/聂曙光,330天,10.07%,3年又49天/9年又189天
嘉合睿金混合发起式A,005090,0.12亿元（2019-12-31）,3.92%,18.04%,19.81%,33.00%,--,32.57%,骆海涛,1年又352天,32.57%,2年又86天
博时外延增长主题灵活配置混合,002142,2.82亿元（2019-12-31）,6.68%,18.93%,24.16%,35.39%,73.51%,104.40%,蔡滨,4年又34天,104.40%,5年又73天
嘉合睿金混合发起式C,005091,1.22亿元（2019-12-31）,3.86%,17.81%,19.20%,31.82%,--,31.12%,骆海涛,1年又352天,31.12%,2年又86天
中邮景泰灵活配置混合C,003843,0.04亿元（2019-12-31）,3.17%,5.74%,6.24%,8.31%,12.76%,14.10%,杨欢/吴昊,200天,7.12%,4年又263天/4年又209天
渤海汇金量化汇盈混合,005021,0.08亿元（2019-12-31）,9.13%,13.05%,9.85%,13.26%,--,22.42%,林思/何翔,1年又231天,22.42%,2年又226天/2年又226天
中银景福回报混合,005274,3.54亿元（2019-12-31）,4.40%,5.94%,6.56%,19.02%,--,24.99%,涂海强,1年又325天,24.99%,4年又69天
交银致远智投混合,005724,0.83亿元（2019-12-31）,1.93%,1.74%,1.41%,3.67%,--,4.74%,蔡铮,1年又294天,4.74%,7年又72天
东方红配置精选混合A,005974,25.77亿元（2019-12-31）,2.86%,5.49%,5.56%,7.87%,--,15.10%,徐觅/孔令超,1年又291天,15.10%,3年又77天/3年又215天
大成景恒混合A,090019,0.65亿元（2019-12-31）,15.48%,12.43%,7.50%,15.02%,44.12%,93.71%,苏秉毅,1年又254天,42.70%,8年又29天
华夏新机遇混合A,002411,2.95亿元（2019-12-31）,3.51%,4.94%,4.94%,14.41%,32.57%,33.63%,董阳阳,99天,5.68%,6年又363天
建信恒久价值混合,530001,8.60亿元（2019-12-31）,1.21%,17.61%,21.23%,33.71%,20.59%,405.73%,陶灿,2年又343天,21.68%,8年又242天
中邮景泰灵活配置混合A,003842,2.97亿元（2019-12-31）,3.21%,5.86%,6.51%,8.46%,14.40%,15.82%,杨欢/吴昊,200天,7.41%,4年又263天/4年又209天
银华通利混合C,003063,0.20亿元（2019-12-31）,2.78%,4.24%,5.04%,9.92%,16.64%,15.78%,吴文明,1年又234天,11.92%,2年又358天
宝盈研究精选混合A,008227,14.88亿元（2019-12-24）,9.97%,--,--,--,--,20.41%,李进,74天,20.41%,3年又144天
宝盈研究精选混合C,008228,1.29亿元（2019-12-24）,9.93%,--,--,--,--,20.29%,李进,74天,20.29%,3年又144天
长城中小盘成长混合,200012,1.76亿元（2019-12-31）,14.44%,30.39%,36.16%,55.43%,81.62%,118.85%,何以广,4年又257天,55.54%,4年又287天
前海开源沪港深创新成长混合A,002666,0.35亿元（2019-12-31）,3.80%,9.71%,12.01%,10.98%,48.52%,55.05%,邱杰,233天,20.90%,5年又55天
长盛同鑫行业配置混合,080007,0.29亿元（2019-12-31）,6.65%,21.52%,24.92%,22.13%,30.05%,24.02%,陈亘斯,150天,30.90%,282天
中信保诚创新成长混合,006392,1.26亿元（2019-12-31）,7.80%,37.34%,46.86%,61.15%,--,62.75%,王睿,1年又37天,62.75%,4年又313天
平安安享灵活配置混合C,007663,0.00亿元（2019-12-31）,2.63%,3.62%,5.32%,--,--,7.13%,韩克/吕振山/张俊生,94天,4.02%,1年又186天/148天/4年又64天
华夏新锦顺混合A,004046,0.00亿元（2019-12-31）,2.13%,3.38%,4.64%,5.82%,38.22%,38.11%,陈伟彦/何家琪,61天,1.11%,4年又110天/3年又184天
国寿安保灵活优选混合,001932,3.15亿元（2019-12-31）,3.38%,7.52%,9.09%,11.10%,17.01%,18.65%,李捷/吴闻,1年又50天,12.25%,3年又327天/4年又133天
华融新利灵活配置混合,001797,0.06亿元（2019-12-31）,1.70%,1.60%,1.70%,9.52%,-6.92%,-4.50%,范贵龙,316天,4.14%,4年又328天
平安安享灵活配置混合A,002282,2.79亿元（2019-12-31）,2.64%,3.65%,5.30%,1.66%,11.81%,13.26%,韩克/吕振山/张俊生,94天,4.06%,1年又186天/148天/4年又64天
华夏新锦顺混合C,004047,5.61亿元（2019-12-31）,2.12%,3.35%,4.59%,5.71%,22.43%,22.43%,陈伟彦/何家琪,61天,1.08%,4年又110天/3年又184天
鹏华新兴产业混合,206009,31.32亿元（2019-12-31）,10.07%,23.28%,34.85%,41.58%,60.63%,259.97%,梁浩,6年又358天,239.91%,8年又239天
广发改革混合,001468,3.55亿元（2019-12-31）,13.20%,30.05%,34.65%,58.14%,20.81%,-4.80%,陈少平,344天,50.16%,12年又192天
汇添富盈泰混合,002959,3.30亿元（2019-12-31）,2.39%,2.56%,3.45%,9.29%,20.97%,20.00%,吴江宏/曾刚,3年又217天,20.00%,4年又235天/11年又107天
工银成长收益混合B,000196,1.32亿元（2019-12-31）,3.39%,4.76%,5.69%,12.18%,19.88%,58.51%,张洋,2年又9天,17.28%,4年又204天
中银证券祥瑞混合C,004918,1.86亿元（2019-12-31）,8.45%,18.23%,19.62%,14.22%,--,14.86%,阳桦/王玉玺,199天,22.26%,199天/3年又55天
泰达宏利启富混合A,003912,2.25亿元（2019-12-31）,4.33%,4.54%,6.02%,11.39%,--,20.10%,刘洋,108天,4.43%,1年又210天
华泰柏瑞鼎利灵活配置混合A,004010,2.28亿元（2019-12-31）,2.23%,2.74%,3.88%,13.23%,26.04%,26.67%,吴邦栋/罗远航,1年又340天,16.78%,1年又359天/5年又90天
易方达瑞富灵活配置混合I,001745,2.94亿元（2019-12-31）,3.34%,6.62%,8.87%,14.36%,--,27.51%,胡剑,2年又300天,27.51%,8年又9天
华泰柏瑞鼎利灵活配置混合C,004011,0.43亿元（2019-12-31）,2.21%,2.68%,3.74%,13.01%,28.74%,29.37%,吴邦栋/罗远航,1年又340天,16.34%,1年又359天/5年又90天
东方红策略精选混合A,001405,5.71亿元（2019-12-31）,2.77%,5.88%,5.95%,11.45%,25.37%,35.17%,徐觅/孔令超/饶刚,2年又184天,20.14%,3年又77天/3年又215天/12年又285天
华夏新活力混合A,002409,0.01亿元（2019-12-31）,2.23%,3.39%,4.85%,5.68%,18.53%,19.00%,陈伟彦/佟巍/魏镇江,1年又81天,7.30%,4年又110天/5年又10天/10年又34天
国寿安保稳嘉混合A,004258,2.97亿元（2019-12-31）,3.68%,5.42%,6.23%,12.95%,26.22%,26.36%,张标/李一鸣/董瑞倩/李丹,192天,7.34%,1年又338天/5年又46天/5年又228天/4年又34天
中银收益混合A,163804,13.61亿元（2019-12-31）,8.16%,16.29%,17.69%,35.30%,58.67%,540.61%,黄珺,12天,-2.14%,360天
招商制造业混合C,004569,0.02亿元（2019-12-31）,10.87%,27.70%,33.44%,45.71%,--,58.29%,王景,2年又304天,58.29%,8年又117天
泰达宏利启富混合C,003913,0.01亿元（2019-12-31）,4.29%,4.46%,5.85%,11.00%,--,18.90%,刘洋,108天,4.33%,1年又210天
华夏新锦程混合A,002838,5.41亿元（2019-12-31）,2.04%,2.90%,4.46%,5.05%,25.11%,24.59%,陈伟彦/佟巍,81天,1.79%,4年又110天/5年又10天
天弘弘新混合发起式,007781,2.91亿元（2019-12-31）,2.72%,5.90%,7.11%,--,--,7.17%,柴文婷/陈国光,199天,7.17%,2年又332天/7年又166天
农银汇理永安混合,006685,0.14亿元（2019-12-31）,2.28%,12.41%,10.90%,16.75%,--,18.75%,周宇,1年又71天,18.75%,1年又245天
东方红策略精选混合C,001406,0.80亿元（2019-12-31）,2.72%,5.75%,5.65%,10.80%,23.46%,26.63%,徐觅/孔令超/饶刚,2年又184天,18.59%,3年又77天/3年又215天/12年又285天
汇添富优势精选混合,519008,25.80亿元（2019-12-31）,7.44%,9.45%,14.85%,23.02%,49.99%,1250.63%,王栩,6年又303天,158.17%,10年又32天
国寿安保稳嘉混合C,004259,0.22亿元（2019-12-31）,3.67%,5.39%,6.18%,12.84%,25.83%,25.96%,张标/李一鸣/董瑞倩/李丹,192天,7.29%,1年又338天/5年又46天/5年又228天/4年又34天
嘉实新起航混合,002212,3.41亿元（2019-12-31）,2.12%,2.66%,4.81%,7.85%,19.50%,23.57%,曲扬,64天,0.78%,8年又112天
金鹰元安混合A,000110,3.08亿元（2019-12-31）,2.07%,2.44%,3.57%,7.55%,20.37%,57.63%,杨晓斌/林龙军,255天,6.47%,1年又339天/1年又295天
汇添富盈鑫混合,002420,3.50亿元（2019-12-31）,3.51%,9.38%,13.32%,25.75%,38.70%,38.70%,郑慧莲,61天,5.32%,2年又86天
华夏新活力混合C,002410,5.50亿元（2019-12-31）,2.11%,3.29%,4.68%,5.54%,15.95%,16.30%,陈伟彦/佟巍/魏镇江,1年又81天,7.19%,4年又110天/5年又10天/10年又34天
西部利得行业主题优选混合A,673040,0.47亿元（2019-12-31）,4.46%,11.44%,10.64%,17.40%,30.84%,38.30%,韩丽楠,2年又259天,29.98%,4年又216天
嘉实优质企业混合,070099,22.61亿元（2019-12-31）,9.96%,15.57%,19.96%,48.58%,47.52%,146.47%,胡涛,4年又287天,5.91%,10年又122天
金鹰元安混合C,002513,0.13亿元（2019-12-31）,2.06%,2.41%,3.50%,7.68%,23.99%,22.86%,杨晓斌/林龙军,255天,6.40%,1年又339天/1年又295天
民生加银新战略混合,001352,2.53亿元（2019-12-31）,3.81%,4.90%,7.00%,12.72%,32.73%,39.10%,柳世庆/邱世磊,1年又351天,19.40%,3年又218天/4年又39天
银华体育文化灵活配置混合,003397,0.17亿元（2019-12-31）,-0.22%,21.82%,31.58%,35.73%,36.00%,37.90%,王翔,1年又136天,60.35%,3年又6天
嘉实新起点混合A,001688,3.65亿元（2019-12-31）,2.94%,4.24%,6.45%,5.48%,15.27%,15.50%,尹页/王茜,231天,6.75%,1年又167天/16年又41天
安信平稳增长混合发起A,750005,0.09亿元（2019-12-31）,3.30%,3.05%,3.17%,7.60%,19.16%,88.55%,张明/庄园,2年又307天,18.60%,2年又307天/6年又228天
嘉实新优选混合,002149,3.43亿元（2019-12-31）,1.41%,1.68%,4.27%,8.12%,19.07%,22.52%,曲扬,93天,1.77%,8年又112天
汇添富新睿精选混合C,002164,0.19亿元（2019-12-31）,1.51%,2.50%,2.95%,5.11%,19.77%,20.25%,曾刚/刘伟林,172天,2.86%,11年又107天/4年又97天
银河君尚混合A,519613,0.59亿元（2019-12-31）,2.32%,3.46%,4.88%,4.86%,10.46%,11.80%,韩晶/卢轶乔/刘铭/罗博,219天,6.33%,10年又55天/7年又78天/3年又89天/10年又72天
国泰安益灵活配置混合A,001850,2.63亿元（2019-12-31）,2.55%,3.51%,5.54%,15.27%,26.43%,29.14%,王琳/樊利安,204天,6.89%,3年又42天/5年又139天
鑫元鑫新收益灵活配置混合C,001602,0.00亿元（2019-12-31）,2.97%,11.07%,10.78%,12.62%,12.17%,13.73%,郑文旭/陈令朝,2年又27天,12.67%,2年又30天/2年又58天
鑫元鑫新收益灵活配置混合A,001601,1.04亿元（2019-12-31）,3.03%,11.28%,11.23%,13.43%,13.92%,17.09%,郑文旭/陈令朝,2年又27天,14.43%,2年又30天/2年又58天
宝盈祥瑞混合A,000639,0.20亿元（2019-12-31）,0.35%,2.14%,2.33%,-2.47%,1.06%,49.71%,高宇,2年又117天,-3.10%,3年又239天
中银锦利灵活配置混合C,003851,1.86亿元（2019-12-31）,2.79%,5.56%,5.57%,13.47%,29.41%,30.16%,杨成,3年又76天,30.16%,8年又58天
国泰安益灵活配置混合C,004252,0.15亿元（2019-12-31）,2.54%,3.48%,5.48%,15.25%,26.46%,26.42%,王琳/樊利安,204天,6.82%,3年又42天/5年又139天
中银颐利混合C,002615,0.07亿元（2019-12-31）,2.52%,3.73%,4.68%,8.16%,23.89%,26.24%,宋殿宇,2年又13天,13.56%,2年又25天
东海美丽中国灵活配置混合,000822,0.13亿元（2019-12-31）,2.71%,17.42%,19.27%,32.44%,19.64%,13.90%,胡德军,2年又285天,20.27%,4年又133天
海富通富祥混合,519134,2.40亿元（2019-12-31）,2.80%,4.01%,2.80%,6.44%,15.27%,14.00%,夏妍妍/朱斌全,128天,3.83%,2年又62天/1年又98天
中欧精选定期开放混合A,001117,10.06亿元（2019-12-31）,11.28%,17.13%,20.34%,44.17%,74.49%,36.10%,周蔚文,3年又97天,76.98%,12年又350天
中银优秀企业混合,000432,1.53亿元（2019-12-31）,3.65%,20.34%,25.66%,30.88%,25.05%,104.70%,欧阳力君,12天,-4.97%,2年又6天
中欧精选定期开放混合E,001890,0.31亿元（2019-12-31）,11.24%,17.05%,20.35%,44.25%,74.46%,62.81%,周蔚文,3年又97天,77.17%,12年又350天
广发科技创新混合,008638,9.89亿元（2019-12-25）,8.33%,--,--,--,--,13.08%,刘格菘,73天,13.08%,5年又328天
中银研究精选灵活配置混合,000939,2.83亿元（2019-12-31）,5.53%,18.42%,27.70%,57.12%,37.70%,37.87%,吴印,138天,21.62%,8年又267天
金鹰行业优势混合,210003,1.42亿元（2019-12-31）,5.18%,27.32%,27.63%,34.82%,47.90%,110.70%,倪超,3年又266天,52.21%,4年又271天
金鹰鑫益混合C,003485,0.09亿元（2019-12-31）,2.86%,5.02%,5.07%,10.74%,16.45%,17.60%,林龙军,1年又240天,10.54%,1年又295天
金鹰鑫益混合A,003484,0.22亿元（2019-12-31）,2.86%,5.03%,5.11%,10.90%,16.02%,17.24%,林龙军,1年又240天,10.51%,1年又295天
银河君尚混合C,519614,0.07亿元（2019-12-31）,2.27%,3.33%,4.62%,4.33%,8.80%,9.70%,韩晶/卢轶乔/刘铭/罗博,219天,6.02%,10年又55天/7年又78天/3年又89天/10年又72天
华富竞争力优选混合,410001,5.66亿元（2019-12-31）,7.39%,20.03%,18.95%,25.82%,40.42%,359.92%,龚炜,232天,28.03%,9年又300天
宝盈新兴产业混合,001128,13.62亿元（2019-12-31）,8.24%,7.89%,9.66%,17.96%,3.24%,-33.00%,郝淼,31天,10.93%,1年又50天
安信平稳增长混合发起C,002035,0.02亿元（2019-12-31）,3.28%,3.01%,3.10%,7.48%,18.26%,30.31%,张明/庄园,2年又307天,17.73%,2年又307天/6年又228天
华宝万物互联混合,001534,2.71亿元（2019-12-31）,2.26%,24.40%,28.49%,42.39%,47.01%,13.20%,光磊/汤慧,92天,24.40%,4年又334天/184天
财通价值动量混合,720001,30.25亿元（2019-12-31）,11.90%,28.00%,29.92%,59.26%,94.37%,314.84%,金梓才,4年又236天,96.47%,5年又110天
中银锦利灵活配置混合A,003850,3.32亿元（2019-12-31）,2.79%,5.58%,5.62%,13.56%,29.76%,30.54%,杨成,3年又76天,30.54%,8年又58天
中庚价值灵动灵活配置混合,007497,10.21亿元（2019-12-31）,10.42%,20.95%,17.67%,--,--,24.86%,丘栋荣,235天,24.86%,4年又304天
银河君尚混合I,519615,2.53亿元（2019-12-31）,2.31%,3.44%,4.84%,6.91%,5.88%,6.91%,韩晶/卢轶乔/刘铭/罗博,219天,6.30%,10年又55天/7年又78天/3年又89天/10年又72天
汇添富安鑫智选混合C,002158,0.03亿元（2019-12-31）,5.18%,11.41%,11.25%,25.40%,44.85%,51.22%,郑慧莲/曾刚,61天,7.29%,2年又86天/11年又107天
华泰柏瑞新利混合C,002091,0.70亿元（2019-12-31）,2.30%,2.69%,4.12%,5.01%,12.86%,18.29%,吴邦栋/罗远航,1年又340天,6.34%,1年又359天/5年又90天
国泰兴益灵活配置混合A,001265,0.60亿元（2019-12-31）,2.66%,2.57%,3.81%,-1.32%,20.01%,27.81%,王琳/樊利安,3年又42天,20.12%,3年又42天/5年又139天
华泰柏瑞新利混合A,001247,1.94亿元（2019-12-31）,2.32%,2.75%,4.27%,4.79%,13.63%,19.98%,吴邦栋/罗远航,1年又340天,6.41%,1年又359天/5年又90天
金鹰鑫益混合E,007233,5.39亿元（2019-12-31）,2.83%,4.93%,4.92%,--,--,6.48%,林龙军,332天,6.48%,1年又295天
申万菱信安鑫精选混合C,003602,0.00亿元（2019-12-31）,6.52%,7.03%,6.72%,9.36%,23.13%,23.50%,范磊,168天,6.72%,3年又75天
大成科创主题3年封闭混合,501079,11.02亿元（2020-01-17）,6.41%,33.25%,39.16%,--,--,44.16%,谢家乐/李博,214天,45.91%,214天/4年又322天
平安鑫利混合C,006433,2.89亿元（2019-12-31）,-1.81%,-1.54%,-1.04%,0.42%,--,2.72%,高勇标,25天,-1.91%,2年又254天
建信睿盈灵活配置混合C,000995,0.55亿元（2019-12-31）,5.42%,15.40%,12.82%,9.69%,14.57%,10.90%,许杰,5年又34天,10.90%,12年又270天
上投摩根行业轮动混合A,377530,6.44亿元（2019-12-31）,5.92%,26.44%,32.93%,54.44%,65.85%,188.08%,孙芳,5年又80天,95.71%,8年又92天
汇添富战略配售(LOF),501188,158.17亿元（2019-12-31）,1.03%,1.92%,0.66%,4.71%,--,10.38%,杨瑨/刘伟林/刘江/何旻,1年又246天,10.38%,3年又42天/4年又97天/4年又264天/11年又259天
华宝核心优势混合,002152,0.55亿元（2019-12-31）,4.87%,17.23%,25.38%,39.10%,51.46%,55.10%,胡戈游,4年又47天,55.10%,10年又287天
易方达瑞选灵活配置混合I,001443,7.60亿元（2019-12-31）,5.05%,10.00%,14.12%,22.75%,47.53%,56.53%,韩阅川/林森,217天,17.68%,255天/4年又101天
天弘新价值混合,001484,3.09亿元（2019-12-31）,3.03%,5.89%,8.45%,7.60%,21.59%,32.84%,贾继承/陈国光,71天,5.10%,100天/7年又166天
上投摩根成长动力混合,000073,2.93亿元（2019-12-31）,2.74%,21.59%,34.89%,57.55%,61.30%,76.30%,刘辉,3年又313天,59.69%,7年又361天
国投瑞银新增长混合A,001499,2.09亿元（2019-12-31）,3.28%,6.81%,7.95%,18.98%,31.43%,43.57%,桑俊,144天,7.16%,5年又95天
国投瑞银新增长混合C,007326,0.53亿元（2019-12-31）,3.28%,6.79%,7.89%,--,--,17.73%,桑俊,144天,7.13%,5年又95天
平安鑫利混合A,003626,0.00亿元（2019-12-31）,-1.82%,-1.52%,-0.96%,0.70%,9.47%,10.13%,高勇标,25天,-1.92%,2年又254天
长城双动力混合,200010,3.40亿元（2019-12-31）,-4.78%,7.10%,9.22%,25.83%,-0.17%,131.31%,尤国梁/龙宇飞,135天,10.95%,135天/2年又141天
富国产业升级混合,004183,1.36亿元（2019-12-31）,6.00%,13.70%,19.40%,52.22%,--,59.31%,章旭峰,2年又272天,59.31%,8年又82天
海富通新内需混合C,002172,1.30亿元（2019-12-31）,2.82%,4.21%,5.47%,10.16%,19.50%,27.00%,张靖爽/杜晓海,65天,2.18%,3年又229天/3年又259天
大成趋势回报灵活配置混合,002383,0.51亿元（2019-12-31）,3.53%,17.93%,15.55%,13.73%,16.79%,8.50%,魏庆国,3年又351天,8.50%,4年又336天
易方达战略配售(LOF),161131,266.53亿元（2019-12-31）,1.05%,1.25%,-1.04%,4.90%,--,9.47%,纪玲云/胡剑/付浩,179天,-1.06%,6年又176天/8年又9天/11年又331天
大成睿景灵活配置混合A,001300,5.99亿元（2019-12-31）,7.12%,10.79%,12.21%,26.89%,21.59%,-12.70%,韩创,54天,3.07%,1年又57天
国泰民福策略价值混合,002489,2.89亿元（2019-12-31）,3.77%,7.42%,8.75%,16.73%,22.05%,23.03%,戴计辉/樊利安,204天,10.34%,1年又80天/5年又139天
平安安心灵活配置混合C,007048,0.32亿元（2019-12-31）,-1.32%,0.08%,3.22%,4.88%,--,4.92%,张恒/刘俊廷,332天,4.82%,2年又59天/4年又223天
诺德成长优势混合,570005,16.54亿元（2019-12-31）,4.51%,7.87%,9.38%,18.09%,38.85%,244.30%,郭纪亭/郝旭东,164天,10.38%,164天/4年又241天
华泰保兴策略精选C,005170,0.05亿元（2019-12-31）,6.11%,16.11%,24.84%,41.85%,--,53.79%,张挺,58天,5.34%,3年又13天
华泰保兴策略精选A,005169,0.30亿元（2019-12-31）,6.15%,16.24%,24.97%,42.15%,--,55.10%,张挺,58天,5.42%,3年又13天
长盛盛世混合A,002156,2.68亿元（2019-12-31）,2.96%,5.38%,6.85%,9.90%,13.11%,23.06%,李琪,150天,7.16%,4年又299天
东方睿鑫热点挖掘混合A,001120,0.21亿元（2019-12-31）,14.81%,19.48%,17.42%,21.94%,12.59%,-26.59%,张玉坤,2年又43天,-0.70%,3年又204天
东方睿鑫热点挖掘混合C,001121,1.05亿元（2019-12-31）,14.75%,19.24%,16.94%,19.24%,8.17%,-30.90%,张玉坤,2年又43天,-3.79%,3年又204天
华商主题精选混合,630011,6.42亿元（2019-12-31）,8.84%,24.80%,26.18%,42.46%,-7.31%,158.96%,童立,197天,35.04%,3年又330天
