基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
安信优享纯债债券,006563,2.07亿元（2019-12-31）,0.60%,1.71%,2.37%,4.09%,--,4.83%,杨凯玮,1年又91天,4.83%,5年又330天
博时信用债纯债债券C,001661,8.82亿元（2019-12-31）,0.76%,2.26%,2.74%,6.29%,14.59%,21.70%,张李陵,4年又169天,21.70%,6年又57天
创金合信聚利债券A,001199,0.10亿元（2019-12-31）,1.12%,2.53%,3.62%,5.10%,10.13%,17.40%,胡尧盛,80天,2.44%,2年又86天
招商添悦纯债A,006427,3.03亿元（2019-12-31）,0.72%,2.46%,3.13%,5.82%,--,8.89%,刘万锋,1年又133天,8.89%,5年又54天
兴业裕恒债券,003671,73.99亿元（2019-12-31）,0.66%,2.05%,2.67%,4.82%,11.92%,12.54%,腊博,1年又10天,4.79%,6年又36天
南方启元债券C,000562,1.71亿元（2019-12-31）,0.77%,1.98%,2.52%,4.14%,10.99%,21.71%,黄河,136天,2.34%,358天
广发景秀纯债债券,006670,0.52亿元（2019-12-31）,0.78%,2.29%,2.90%,--,--,4.73%,代宇,352天,4.73%,8年又217天
西部利得祥逸债券C,675093,0.25亿元（2019-12-31）,0.25%,0.77%,1.29%,0.85%,--,4.55%,刘心峰/张维文,162天,1.14%,3年又19天/4年又284天
嘉实纯债债券C,070038,0.53亿元（2019-12-31）,0.95%,2.45%,2.81%,4.83%,14.44%,34.50%,轩璇,70天,2.18%,123天
安信尊享纯债,003395,35.04亿元（2019-12-31）,0.71%,2.03%,2.84%,4.72%,15.90%,16.14%,李君/张翼飞,2年又72天,13.49%,2年又72天/5年又348天
前海联合添和纯债C,003499,7.74亿元（2019-12-31）,0.86%,2.41%,3.12%,5.42%,12.98%,14.12%,张雅洁,3年又91天,14.12%,4年又75天
汇添富AAA级信用纯债A,006884,12.81亿元（2019-12-31）,0.89%,1.81%,2.18%,5.36%,--,5.38%,杨靖/徐光,1年又14天,5.38%,1年又14天/1年又199天
汇添富增强收益债券C,470078,0.46亿元（2019-12-31）,0.95%,2.26%,2.78%,5.27%,10.86%,60.79%,徐光/陆文磊,358天,5.46%,1年又199天/12年又4天
汇添富AAA级信用纯债C,006885,1.45亿元（2019-12-31）,0.86%,1.71%,1.98%,4.93%,--,4.95%,杨靖/徐光,1年又14天,4.95%,1年又14天/1年又199天
浦银安盛盛达纯债债券C,519333,0.00亿元（2019-12-31）,0.82%,1.96%,2.40%,4.47%,15.91%,16.80%,章潇枫,2年又273天,15.06%,2年又297天
万家鑫安纯债债券A,003329,159.23亿元（2019-12-31）,0.99%,2.84%,3.56%,6.11%,17.32%,18.26%,陈奕雯,1年又7天,6.07%,1年又15天
嘉实稳泽纯债债券,003056,8.40亿元（2019-12-31）,0.62%,1.91%,2.59%,4.26%,15.69%,15.80%,崔思维/曲扬,2年又245天,14.44%,2年又245天/8年又112天
嘉实纯债债券A,070037,17.00亿元（2019-12-31）,1.02%,2.50%,3.04%,5.32%,15.45%,36.42%,轩璇,70天,2.24%,123天
天治鑫利纯债债券C,003124,0.00亿元（2019-12-31）,1.50%,2.41%,1.51%,2.65%,6.32%,7.02%,郝杰,173天,1.81%,185天
泓德裕和纯债债券C,002737,0.04亿元（2019-12-31）,0.85%,2.24%,3.04%,6.08%,18.36%,18.60%,赵琳婧/李倩,1年又169天,10.33%,1年又169天/4年又78天
华安稳固收益债券A,002534,13.34亿元（2019-12-31）,1.98%,4.77%,5.24%,7.23%,17.66%,68.48%,石雨欣/郑可成,3年又351天,68.48%,4年又235天/10年又174天
浦银安盛盛达纯债债券A,519332,99.45亿元（2019-12-31）,0.84%,2.04%,2.58%,4.84%,17.09%,18.06%,章潇枫,2年又273天,16.12%,2年又297天
海富通稳健添利债券C,519023,0.10亿元（2019-12-31）,-0.59%,1.29%,-0.51%,-1.51%,8.75%,47.84%,何谦/谈云飞,319天,-1.09%,3年又306天/5年又222天
格林泓鑫纯债C,006185,0.57亿元（2019-12-31）,1.06%,3.06%,3.83%,6.54%,--,7.97%,张晓圆/宋东旭,1年又95天,7.70%,1年又95天/2年又231天
诺安聚利债券C,000737,1.76亿元（2019-12-31）,0.67%,-0.17%,0.08%,2.74%,13.01%,26.46%,谢志华,5年又86天,26.08%,8年又322天
广发纯债债券C,270049,2.02亿元（2019-12-31）,0.84%,2.38%,1.95%,4.46%,12.77%,45.86%,张芊,1年又59天,4.38%,7年又85天
国寿安保安康纯债债券,003285,208.21亿元（2019-12-31）,0.88%,2.39%,3.13%,5.64%,16.57%,17.70%,李一鸣,2年又290天,16.44%,5年又46天
东方臻享纯债债券A,003837,9.81亿元（2019-12-31）,0.83%,2.03%,2.79%,5.30%,15.28%,17.63%,吴萍萍,312天,5.30%,3年又352天
华夏纯债债券C,000016,4.21亿元（2019-12-31）,0.75%,1.89%,2.31%,5.10%,14.04%,32.76%,柳万军,2年又181天,13.04%,6年又68天
诺安聚利债券A,000736,0.27亿元（2019-12-31）,0.74%,-0.08%,0.33%,3.12%,14.53%,29.54%,谢志华,5年又86天,29.16%,8年又322天
安信永鑫增强债券A,003637,0.04亿元（2019-12-31）,1.39%,2.76%,3.04%,6.60%,19.01%,19.20%,潘巍,179天,2.79%,1年又177天
广发集泰债券C,005560,0.11亿元（2019-12-31）,0.62%,3.07%,2.84%,4.71%,--,7.48%,王予柯,1年又225天,7.48%,4年又286天
景顺长城景兴信用纯债债券C,000253,0.06亿元（2019-12-31）,0.42%,1.17%,1.60%,2.76%,8.32%,34.10%,何江波,1年又21天,2.68%,1年又22天
广发纯债债券A,270048,4.39亿元（2019-12-31）,0.92%,2.55%,2.20%,4.80%,13.98%,48.42%,张芊,1年又59天,4.81%,7年又85天
万家鑫瑞纯债A,003518,0.00亿元（2019-12-31）,0.70%,1.93%,2.49%,4.43%,--,14.83%,陈佳昀,1年又205天,7.65%,2年又276天
东方稳健回报债券,400009,0.17亿元（2019-12-31）,1.32%,3.28%,3.28%,1.57%,12.02%,42.27%,刘长俊,71天,2.42%,2年又11天
广发增强债券,270009,10.08亿元（2019-12-31）,0.76%,2.04%,2.39%,4.62%,13.92%,89.31%,谢军,11年又348天,89.31%,13年又180天
泰达宏利溢利债券A,003793,2.47亿元（2019-12-31）,0.46%,1.39%,132.47%,143.45%,165.83%,166.92%,杜磊,45天,0.81%,2年又235天
富荣富兴纯债,004441,2.75亿元（2019-12-31）,1.10%,2.75%,4.11%,7.14%,--,19.32%,吕晓蓉,2年又244天,17.84%,2年又244天
前海联合添惠纯债A,003174,23.00亿元（2019-12-31）,0.84%,2.20%,2.94%,5.25%,--,10.63%,张雅洁,1年又332天,10.63%,4年又75天
中欧纯债债券(LOF)C,166016,0.19亿元（2019-12-31）,0.98%,2.39%,2.90%,5.71%,12.42%,56.18%,华李成/赵国英,94天,2.39%,1年又344天/1年又199天
鹏华丰恒债券,003280,8.44亿元（2019-12-31）,0.90%,2.14%,3.48%,5.71%,14.10%,14.40%,方昶,1年又9天,5.73%,1年又238天
华夏稳定双利债券C,288102,3.54亿元（2019-12-31）,0.82%,2.08%,2.61%,4.29%,9.47%,142.39%,张海静/刘明宇,1年又1天,4.27%,1年又1天/2年又87天
光大增利收益债券C,360009,0.10亿元（2019-12-31）,3.77%,6.81%,6.81%,9.07%,16.04%,58.37%,黄波,123天,7.18%,150天
银河通利债券(LOF)A,161505,6.66亿元（2019-12-31）,-0.32%,4.64%,5.35%,6.89%,16.86%,87.67%,何晶,91天,4.55%,3年又195天
华夏纯债债券A,000015,28.81亿元（2019-12-31）,0.73%,1.99%,2.48%,5.54%,15.58%,36.65%,柳万军,2年又181天,14.29%,6年又68天
金鹰元祺信用债,002490,1.09亿元（2019-12-31）,1.97%,7.41%,9.17%,10.44%,23.19%,26.88%,林暐/林龙军,141天,8.28%,255天/1年又295天
海富通稳健添利债券A,519024,0.02亿元（2019-12-31）,-0.58%,1.34%,-0.33%,-0.98%,9.32%,46.84%,何谦/谈云飞,319天,-0.82%,3年又306天/5年又222天
景顺长城景兴信用纯债债券A,000252,21.38亿元（2019-12-31）,0.49%,1.31%,1.80%,3.27%,9.68%,37.87%,何江波,1年又21天,3.19%,1年又22天
前海开源鼎欣债券C,006146,1.67亿元（2019-12-31）,1.13%,2.63%,3.55%,4.94%,--,54.03%,史延/刘静,297天,4.65%,297天/9年又133天
前海开源鼎欣债券A,006145,16.50亿元（2019-12-31）,1.12%,2.66%,3.60%,5.03%,--,54.21%,史延/刘静,297天,4.73%,297天/9年又133天
海富通纯债债券A,519061,8.44亿元（2019-12-31）,0.16%,1.87%,1.11%,1.29%,13.58%,151.34%,何谦,103天,2.18%,3年又306天
平安惠泽纯债,004825,6.97亿元（2019-12-31）,0.85%,2.12%,2.82%,4.65%,--,19.82%,余斌,115天,2.55%,2年又143天
鹏扬淳明债券A,007564,2.10亿元（2019-12-25）,0.50%,--,--,--,--,1.00%,王华,73天,1.00%,2年又23天
天弘弘利债券,000306,20.80亿元（2019-12-31）,0.96%,2.34%,3.01%,4.89%,10.07%,39.13%,赵鼎龙,80天,2.18%,113天
鹏扬淳明债券C,007565,0.00亿元（2019-12-25）,0.47%,--,--,--,--,0.92%,王华,73天,0.92%,2年又23天
汇丰晋信平稳增利债券C,541005,0.13亿元（2019-12-31）,0.56%,1.63%,1.82%,3.39%,10.38%,35.00%,范力/蔡若林,224天,2.52%,224天/4年又38天
国泰惠盈纯债债券,006941,11.12亿元（2019-12-31）,0.57%,1.57%,2.31%,--,--,4.07%,黄志翔,1年又1天,4.07%,3年又121天
上投摩根瑞益纯债A,007329,1.80亿元（2019-11-26）,0.48%,1.05%,--,--,--,1.12%,任翔,102天,1.12%,102天
嘉实商业银行精选债券,007670,2.10亿元（2019-11-19）,0.65%,1.34%,--,--,--,1.44%,崔思维,109天,1.44%,2年又245天
前海开源顺和债券C,004291,0.09亿元（2019-12-31）,1.08%,2.69%,3.55%,5.87%,--,13.06%,吴彦/刘静,236天,4.15%,236天/9年又133天
浙商汇金聚盈中短债A,007426,3.96亿元（2019-12-31）,0.52%,1.49%,2.06%,--,--,2.78%,应洁茜,228天,2.66%,2年又58天
博时富乐纯债债券,007536,1.12亿元（2019-12-31）,0.61%,1.61%,--,--,--,2.23%,陈凯杨,172天,2.23%,7年又93天
民生加银恒裕债券,007088,1.01亿元（2019-12-31）,0.54%,1.72%,2.44%,--,--,4.19%,胡振仓,289天,4.19%,10年又315天
国泰惠融纯债债券,007331,6.08亿元（2019-12-31）,0.61%,1.80%,2.56%,--,--,2.70%,陈雷,215天,2.70%,2年又296天
泰达宏利溢利债券C,003794,0.00亿元（2019-12-31）,0.44%,1.31%,1.50%,6.09%,14.96%,15.40%,杜磊,45天,0.78%,2年又235天
中银证券安誉债券A,004956,5.97亿元（2019-12-31）,0.65%,1.73%,2.37%,4.48%,--,8.21%,吴康,180天,2.34%,1年又102天
广发景富纯债,007778,16.12亿元（2019-12-31）,0.82%,1.86%,--,--,--,2.19%,代宇,135天,2.19%,8年又217天
中科沃土沃安中短利率A,004596,0.29亿元（2019-12-31）,0.55%,1.52%,2.08%,6.22%,--,10.88%,田钊/马洪娟,60天,1.15%,100天/5年又21天
鹏扬淳享债券C,006514,0.00亿元（2019-12-31）,0.65%,1.82%,2.33%,4.09%,--,5.35%,焦翠/王华,351天,3.91%,1年又357天/2年又23天
中银证券安誉债券C,004957,0.03亿元（2019-12-31）,0.65%,1.74%,2.38%,4.45%,--,98.32%,吴康,180天,2.35%,1年又102天
永赢淳利债券,007374,2.02亿元（2019-12-31）,0.86%,2.05%,--,--,--,2.34%,牟琼屿,142天,2.34%,1年又351天
平安高等级债,006097,0.52亿元（2019-12-31）,1.01%,1.62%,2.17%,--,--,2.82%,张恒,283天,2.82%,2年又59天
汇添富安心中国债券A,000395,2.06亿元（2019-12-31）,0.94%,1.74%,2.47%,4.90%,12.42%,28.50%,茹奕菡/何旻,1年又74天,5.67%,1年又157天/11年又259天
海富通瑞福债券,519137,3.05亿元（2019-12-31）,0.28%,2.14%,3.22%,2.05%,--,6.86%,张靖爽,173天,3.15%,3年又229天
西部利得得尊纯债C,007969,0.06亿元（2019-12-31）,1.31%,2.85%,--,--,--,3.66%,严志勇,169天,3.66%,2年又211天
华安安浦债券A,006337,27.32亿元（2019-12-31）,0.56%,1.71%,2.34%,3.93%,--,6.26%,孙丽娜,1年又183天,6.26%,5年又191天
天弘信利债券C,003825,0.04亿元（2019-12-31）,0.73%,1.86%,2.46%,4.95%,13.22%,14.00%,王昌俊,119天,2.18%,1年又327天
天弘信利债券A,003824,15.21亿元（2019-12-31）,0.75%,1.92%,2.57%,5.16%,13.92%,14.77%,王昌俊,119天,2.25%,1年又327天
中银证券安泽债券A,007023,20.57亿元（2019-12-31）,0.56%,1.49%,2.22%,--,--,3.11%,陈渭泉/王玉玺,297天,3.11%,2年又217天/3年又55天
广发景源纯债A,004027,30.23亿元（2019-12-31）,1.08%,2.67%,3.43%,6.71%,18.48%,18.67%,刘志辉/谢军,75天,2.49%,3年又111天/13年又180天
华泰保兴安悦债券,007540,12.09亿元（2019-12-31）,0.59%,1.71%,2.08%,--,--,2.25%,周咏梅,240天,2.25%,2年又30天
广发景源纯债C,004028,0.00亿元（2019-12-31）,1.05%,2.57%,3.22%,6.27%,17.07%,17.23%,刘志辉/谢军,75天,2.40%,3年又111天/13年又180天
天弘安益债券A,007295,13.98亿元（2019-12-31）,1.04%,2.31%,2.81%,--,--,4.17%,赵鼎龙/姜晓丽,113天,2.61%,113天/7年又218天
天治鑫利纯债债券A,003123,0.05亿元（2019-12-31）,1.52%,2.52%,1.71%,2.62%,7.14%,7.95%,郝杰,173天,2.00%,185天
富国纯债债券发起A/B,100066,2.54亿元（2019-12-31）,0.92%,2.30%,3.06%,5.84%,17.21%,41.34%,朱梦娜,115天,2.68%,1年又15天
天弘安益债券C,007296,0.01亿元（2019-12-31）,1.01%,2.23%,2.66%,--,--,3.89%,赵鼎龙/姜晓丽,113天,2.52%,113天/7年又218天
中融恒泰纯债A,003013,5.08亿元（2019-12-31）,1.11%,2.67%,3.38%,4.81%,15.23%,15.96%,李倩,1年又151天,7.05%,5年又139天
前海联合添和纯债A,003498,0.14亿元（2019-12-31）,0.87%,2.46%,3.25%,17.92%,27.32%,28.28%,张雅洁,3年又91天,28.28%,4年又75天
富国金融债债券型,006134,6.80亿元（2019-12-31）,0.52%,1.74%,2.26%,4.76%,--,7.98%,张明凯/俞晓斌,115天,2.18%,5年又31天/3年又68天
华宝宝丰高等级债券C,006301,0.00亿元（2019-12-31）,0.68%,2.04%,2.65%,4.30%,--,6.02%,王慧/林昊,1年又190天,6.02%,1年又190天/2年又356天
鹏华金利债券,007321,4.05亿元（2019-12-31）,0.91%,2.11%,3.14%,--,--,3.27%,邓明明/祝松/李振宇,207天,3.20%,276天/6年又15天/3年又70天
中银证券安进债券A,003929,339.13亿元（2019-12-31）,0.91%,2.50%,3.21%,5.75%,14.81%,15.29%,余亮/王玉玺,115天,3.04%,115天/3年又55天
国寿安保尊享债券A,000668,9.33亿元（2019-12-31）,1.01%,2.54%,1.66%,3.94%,13.89%,46.34%,董瑞倩,5年又228天,46.34%,5年又228天
招商添裕纯债C,006490,0.00亿元（2019-12-31）,0.64%,1.87%,2.49%,4.37%,--,4.18%,向霈,1年又23天,4.18%,6年又72天
建信中短债纯债债券C,006990,11.33亿元（2019-12-31）,0.83%,1.91%,2.45%,--,--,4.34%,李峰,1年又0天,4.34%,2年又297天
富荣富开1-3年国开债纯债C,007907,--亿元（--）,0.62%,--,--,--,--,1.23%,吕晓蓉,64天,1.23%,2年又244天
华安安浦债券C,006338,0.00亿元（2019-12-31）,0.54%,1.71%,2.17%,3.67%,--,-8.30%,孙丽娜,1年又183天,-8.30%,5年又191天
招商双债增强债券(LOF)E,003297,4.04亿元（2019-12-31）,1.31%,3.22%,4.28%,7.35%,--,7.35%,刘万锋,1年又2天,7.35%,5年又54天
前海开源顺和债券A,004290,1.22亿元（2019-12-31）,1.09%,2.72%,3.62%,6.01%,--,13.68%,吴彦/刘静,236天,4.24%,236天/9年又133天
建信中短债纯债债券A,006989,6.06亿元（2019-12-31）,0.86%,2.01%,2.63%,--,--,4.71%,李峰,1年又0天,4.71%,2年又297天
鹏华丰达债券,003209,15.40亿元（2019-12-31）,0.76%,1.87%,2.45%,4.97%,12.32%,8.09%,邓明明,98天,1.92%,276天
汇添富多元收益债券A,470010,0.78亿元（2019-12-31）,3.96%,8.82%,9.70%,13.51%,23.98%,92.67%,曾刚,10天,0.54%,11年又107天
南方润元纯债债券C,202110,0.53亿元（2019-12-31）,0.85%,1.94%,2.34%,4.55%,11.67%,34.85%,金凌志,2年又34天,12.24%,2年又223天
前海开源鼎康债券A,006090,0.53亿元（2019-12-31）,0.87%,1.67%,1.89%,3.30%,--,5.86%,李炳智,93天,1.67%,3年又42天
鹏华丰玉债券,004463,60.97亿元（2019-12-31）,0.66%,1.87%,2.34%,4.48%,--,16.31%,刘太阳,178天,2.34%,7年又187天
浙商聚盈纯债A,686868,19.99亿元（2019-12-31）,0.97%,2.28%,3.05%,5.00%,17.71%,40.43%,刘爱民,172天,2.97%,2年又52天
博时富诚纯债债券,003866,5.24亿元（2019-12-31）,0.86%,2.10%,2.96%,5.33%,--,15.58%,程卓,1年又4天,5.34%,3年又209天
国投瑞银稳定增利债券,121009,4.48亿元（2019-12-31）,2.35%,5.14%,5.86%,8.56%,17.20%,115.94%,蔡玮菁,3年又279天,18.17%,5年又6天
大成债券A/B,090002,17.84亿元（2019-12-31）,1.41%,3.97%,4.40%,5.00%,21.05%,213.44%,王立,7年又153天,83.19%,13年又58天
富国天利增长债券,100018,64.53亿元（2019-12-31）,1.17%,3.66%,4.55%,7.33%,19.27%,285.78%,黄纪亮,4年又361天,33.02%,7年又11天
广发景华纯债,003819,7.21亿元（2019-12-31）,1.12%,2.86%,3.67%,7.07%,18.94%,20.63%,谭昌杰,141天,3.55%,7年又233天
中融恒泰纯债C,003014,0.00亿元（2019-12-31）,1.08%,2.60%,3.25%,4.51%,15.92%,16.60%,李倩,1年又151天,6.63%,5年又139天
平安惠聚纯债债券,006544,10.33亿元（2019-12-31）,0.94%,2.34%,3.28%,5.55%,--,5.74%,张文平/高勇标/张恒,281天,5.39%,4年又220天/2年又254天/2年又59天
万家鑫安纯债债券C,003330,0.00亿元（2019-12-31）,0.96%,2.79%,3.45%,5.91%,16.63%,17.43%,陈奕雯,1年又7天,5.87%,1年又15天
万家鑫丰纯债C,004080,0.17亿元（2019-12-31）,0.55%,1.72%,2.39%,4.13%,15.54%,15.98%,陈奕雯,180天,2.37%,1年又15天
东方臻享纯债债券C,003838,3.22亿元（2019-12-31）,0.82%,2.00%,16.49%,19.29%,34.45%,35.97%,吴萍萍,312天,19.30%,3年又352天
富国纯债债券发起C,100068,2.01亿元（2019-12-31）,0.89%,2.20%,2.85%,5.46%,15.76%,36.99%,朱梦娜,115天,2.55%,1年又15天
万家鑫丰纯债A,004079,5.31亿元（2019-12-31）,0.58%,1.79%,2.51%,4.30%,15.98%,16.42%,陈奕雯,180天,2.48%,1年又15天
华泰保兴尊合债券A,005159,34.83亿元（2019-12-31）,0.96%,2.53%,3.09%,7.00%,--,21.00%,张挺,2年又107天,21.00%,3年又13天
财通纯债债券A,000497,6.26亿元（2019-12-31）,0.19%,2.53%,1.25%,3.63%,12.83%,16.67%,林洪钧,1年又163天,6.76%,5年又301天
财通纯债债券C,003542,0.00亿元（2019-12-31）,0.17%,2.43%,1.04%,3.20%,--,11.10%,林洪钧,1年又163天,6.12%,5年又301天
前海联合添惠纯债C,007038,0.00亿元（2019-12-31）,0.83%,2.17%,2.87%,5.21%,--,4.78%,张雅洁,1年又14天,4.78%,4年又75天
嘉实债券,070005,26.05亿元（2019-12-31）,1.21%,2.95%,3.27%,5.45%,17.21%,197.80%,轩璇/曲扬,123天,3.11%,123天/8年又112天
浦银安盛优化收益债券C,519112,0.12亿元（2019-12-31）,0.88%,2.30%,2.83%,4.48%,3.72%,59.24%,章潇枫,166天,2.83%,2年又297天
宝盈增强收益债券A/B,213007,0.27亿元（2019-12-31）,3.66%,3.89%,3.65%,1.56%,11.75%,105.15%,高宇,2年又117天,10.41%,3年又239天
万家稳健增利债券C,519187,0.07亿元（2019-12-31）,1.62%,3.84%,4.17%,5.57%,12.84%,78.09%,陈佳昀,2年又159天,12.18%,2年又276天
鹏华丰润债券(LOF),160617,49.94亿元（2019-12-31）,0.69%,1.90%,2.40%,4.73%,14.36%,72.00%,刘太阳,171天,2.34%,7年又187天
万家稳健增利债券A,519186,1.51亿元（2019-12-31）,1.66%,3.93%,4.38%,6.00%,14.19%,85.40%,陈佳昀,2年又159天,13.25%,2年又276天
银河如意债券,004661,0.33亿元（2019-12-31）,3.54%,5.80%,6.27%,9.31%,--,9.73%,何晶/蒋磊/韩晶,1年又56天,9.33%,3年又195天/3年又194天/10年又55天
华宸未来稳健添利债券A,000104,0.02亿元（2019-12-31）,0.68%,1.92%,2.21%,5.66%,4.41%,37.69%,应晓立,4年又69天,8.11%,4年又69天
西部利得祥盈债券C,675083,0.35亿元（2019-12-31）,2.96%,9.91%,8.56%,12.98%,27.86%,26.68%,张英/童国林,19天,1.35%,208天/2年又264天
宝盈盈顺纯债债券A,008710,2.10亿元（2020-01-21）,0.45%,--,--,--,--,0.46%,高宇,46天,0.46%,3年又239天
平安惠融纯债,003487,22.57亿元（2019-12-31）,1.05%,2.44%,3.10%,4.75%,13.49%,14.14%,高勇标,50天,1.51%,2年又254天
浦银安盛优化收益债券A,519111,16.27亿元（2019-12-31）,0.85%,2.44%,2.96%,4.89%,4.82%,65.74%,章潇枫,166天,2.96%,2年又297天
华宸未来稳健添利债券C,006258,1.46亿元（2019-12-31）,0.65%,1.86%,2.07%,5.39%,--,14.01%,应晓立,1年又196天,14.01%,4年又69天
博时稳健回报债券(LOF)C,160514,0.59亿元（2019-12-31）,2.98%,9.10%,9.26%,12.31%,15.62%,76.93%,邓欣雨,1年又319天,18.26%,6年又165天
招商安心收益债券C,217011,73.20亿元（2019-12-31）,1.03%,2.47%,3.41%,6.24%,18.41%,110.66%,马龙,4年又332天,30.26%,5年又347天
招商安心收益债券A,008383,0.90亿元（2019-12-31）,1.05%,2.52%,--,--,--,2.59%,马龙,100天,2.59%,5年又347天
上投摩根瑞益纯债C,007330,0.30亿元（2019-11-26）,0.47%,1.02%,--,--,--,1.09%,任翔,102天,1.09%,102天
德邦锐泓债券A,007461,49.97亿元（2019-12-31）,0.68%,1.70%,--,--,--,2.12%,张铮烁,172天,2.12%,4年又60天
长信利率C,519942,0.10亿元（2019-12-31）,0.63%,1.72%,1.23%,4.91%,15.43%,15.72%,段博卿/姜锡峰,5天,0.18%,99天/3年又225天
江信添福A,003425,0.35亿元（2019-12-31）,0.43%,2.05%,2.07%,14.19%,18.29%,16.47%,杨鹏飞/杨淳,82天,2.00%,1年又296天/3年又224天
博时天颐债券C,050123,0.91亿元（2019-12-31）,-0.49%,6.66%,8.94%,13.17%,28.12%,72.87%,王申/王衍胜,12天,-1.18%,4年又291天/2年又336天
招商产业债券C,001868,19.22亿元（2019-12-31）,1.05%,2.40%,3.50%,6.62%,19.15%,26.42%,马龙,2年又292天,19.93%,5年又347天
上银慧佳盈债券,005666,29.93亿元（2019-12-31）,0.80%,2.16%,3.02%,4.87%,--,8.81%,楼昕宇,1年又295天,8.81%,4年又300天
永赢久利债券,007323,2.01亿元（2019-12-31）,0.74%,1.78%,--,--,--,1.78%,牟琼屿,93天,1.78%,1年又351天
西部汇逸债券A,675121,20.50亿元（2019-12-31）,0.82%,1.76%,2.49%,4.33%,9.80%,9.50%,张维文,1年又318天,9.00%,4年又284天
平安惠诚纯债债券,006316,10.11亿元（2019-12-31）,0.51%,1.49%,2.10%,16.28%,--,16.40%,苏宁/张恒,15天,0.39%,73天/2年又59天
国泰惠丰纯债债券,007214,15.10亿元（2019-12-31）,0.67%,1.77%,2.35%,--,--,2.53%,黄志翔,215天,2.53%,3年又121天
西部利得祥盈债券A,675081,0.36亿元（2019-12-31）,2.96%,9.93%,8.63%,13.42%,31.96%,31.05%,张英/童国林,19天,1.35%,208天/2年又264天
长信利率A,519943,14.16亿元（2019-12-31）,0.66%,1.82%,1.43%,5.31%,16.88%,17.46%,段博卿/姜锡峰,5天,0.18%,99天/3年又225天
鹏华稳利短债A,007515,9.56亿元（2019-12-31）,0.62%,1.53%,--,--,--,1.86%,刘涛/叶朝明,129天,1.86%,3年又285天/6年又9天
国寿安保泰荣纯债债券,007215,41.96亿元（2019-12-31）,0.62%,1.62%,2.33%,--,--,3.32%,陶尹斌,317天,3.32%,1年又16天
西部利得得尊纯债A,675100,4.73亿元（2019-12-31）,1.33%,2.91%,3.79%,7.63%,16.71%,16.72%,严志勇,1年又109天,9.83%,2年又211天
